ID,NOMBRE_JUGADOR,POS,EQUIPO,LINK_JUGADOR,MINUTOS,GOLES,GOLES/90 HIST,MINUTOS ULT 3,GOLES ULT 3,GOLES/90 ULT 3,MINUTOS 2025,GOLES 2025,GOLES/90 2025
982633,Leandro Brey,ARQ,Boca Juniors,https://www.transfermarkt.es/leandro-brey/profil/spieler/982633,2258,0,0.0,2258,0,0.0,271,0,0.0
54534,Agustín Marchesín,ARQ,Boca Juniors,https://www.transfermarkt.es/agustin-marchesin/profil/spieler/54534,54627,0,0.0,6997,0,0.0,900,0,0.0
30690,Sergio Romero,ARQ,Boca Juniors,https://www.transfermarkt.es/sergio-romero/profil/spieler/30690,32854,0,0.0,7945,0,0.0,-,0,0.0
7966,Javier García,ARQ,Boca Juniors,https://www.transfermarkt.es/javier-garcia/profil/spieler/7966,24458,0,0.0,2143,0,0.0,-,0,0.0
842910,Ayrton Costa,DEF,Boca Juniors,https://www.transfermarkt.es/ayrton-costa/profil/spieler/842910,8506,5,0.05,7095,4,0.05,1892,0,0.0
334055,Nicolás Figal,DEF,Boca Juniors,https://www.transfermarkt.es/nicolas-figal/profil/spieler/334055,23252,10,0.04,8264,5,0.05,-,0,0.0
1019744,Lautaro Di Lollo,DEF,Boca Juniors,https://www.transfermarkt.es/lautaro-di-lollo/profil/spieler/1019744,4836,8,0.15,4836,8,0.15,823,1,0.11
147128,Cristian Lema,DEF,Boca Juniors,https://www.transfermarkt.es/cristian-lema/profil/spieler/147128,32593,34,0.09,8973,6,0.06,-,0,0.0
93176,Marcos Rojo,DEF,Boca Juniors,https://www.transfermarkt.es/marcos-rojo/profil/spieler/93176,28544,24,0.08,6185,7,0.1,463,0,0.0
1197773,Mateo Mendía,DEF,Boca Juniors,https://www.transfermarkt.es/mateo-mendia/profil/spieler/1197773,2614,3,0.1,2614,3,0.1,271,0,0.0
831161,Lautaro Blanco,DEF,Boca Juniors,https://www.transfermarkt.es/lautaro-blanco/profil/spieler/831161,13852,0,0.0,9103,0,0.0,465,0,0.0
373916,Marcelo Saracchi,DEF,Boca Juniors,https://www.transfermarkt.es/marcelo-saracchi/profil/spieler/373916,16641,11,0.06,4921,4,0.07,573,1,0.16
156561,Frank Fabra,DEF,Boca Juniors,https://www.transfermarkt.es/frank-fabra/profil/spieler/156561,33451,19,0.05,7721,3,0.03,132,0,0.0
701491,Juan Barinaga,DEF,Boca Juniors,https://www.transfermarkt.es/juan-barinaga/profil/spieler/701491,9734,9,0.08,7081,7,0.09,296,0,0.0
503348,Lucas Blondel,DEF,Boca Juniors,https://www.transfermarkt.es/lucas-blondel/profil/spieler/503348,15928,17,0.1,7103,9,0.11,459,0,0.0
103890,Luis Advíncula,DEF,Boca Juniors,https://www.transfermarkt.es/luis-advincula/profil/spieler/103890,40895,25,0.06,10937,6,0.05,556,1,0.16
483446,Tomás Belmonte,VOL,Boca Juniors,https://www.transfermarkt.es/tomas-belmonte/profil/spieler/483446,16056,19,0.11,8013,6,0.07,353,0,0.0
836518,Ignacio Miramón,VOL,Boca Juniors,https://www.transfermarkt.es/ignacio-miramon/profil/spieler/836518,3553,0,0.0,3426,0,0.0,73,0,0.0
89297,Rodrigo Battaglia,DEF,Boca Juniors,https://www.transfermarkt.es/rodrigo-battaglia/profil/spieler/89297,31563,23,0.07,8967,5,0.05,590,0,0.0
399887,Esteban Rolón,VOL,Boca Juniors,https://www.transfermarkt.es/esteban-rolon/profil/spieler/399887,13268,4,0.03,4467,2,0.04,-,0,0.0
1236677,Milton Delgado,VOL,Boca Juniors,https://www.transfermarkt.es/milton-delgado/profil/spieler/1236677,2680,0,0.0,2680,0,0.0,450,0,0.0
1000671,Camilo Rey Domenech,VOL,Boca Juniors,https://www.transfermarkt.es/camilo-rey-domenech/profil/spieler/1000671,497,0,0.0,497,0,0.0,438,0,0.0
599552,Williams Alarcón,VOL,Boca Juniors,https://www.transfermarkt.es/williams-alarcon/profil/spieler/599552,10464,11,0.09,8270,9,0.1,541,0,0.0
99343,Ander Herrera,VOL,Boca Juniors,https://www.transfermarkt.es/ander-herrera/profil/spieler/99343,36467,43,0.11,2892,0,0.0,798,0,0.0
912009,Simón Rivero,VOL,Boca Juniors,https://www.transfermarkt.es/simon-rivero/profil/spieler/912009,2606,1,0.03,2606,1,0.03,-,0,0.0
571219,Carlos Palacios,DEL,Boca Juniors,https://www.transfermarkt.es/carlos-palacios/profil/spieler/571219,12681,38,0.27,7373,28,0.34,758,1,0.12
732507,Agustín Martegani,VOL,Boca Juniors,https://www.transfermarkt.es/agustin-martegani/profil/spieler/732507,4483,5,0.1,4185,4,0.09,91,0,0.0
829966,Kevin Zenón,VOL,Boca Juniors,https://www.transfermarkt.es/kevin-zenon/profil/spieler/829966,10597,14,0.12,8630,13,0.14,502,2,0.36
661132,Exequiel Zeballos,DEL,Boca Juniors,https://www.transfermarkt.es/exequiel-zeballos/profil/spieler/661132,4756,11,0.21,4010,10,0.22,544,2,0.33
668549,Brian Aguirre,DEL,Boca Juniors,https://www.transfermarkt.es/brian-aguirre/profil/spieler/668549,5756,8,0.13,5641,8,0.13,203,0,0.0
661154,Alan Velasco,VOL,Boca Juniors,https://www.transfermarkt.es/alan-velasco/profil/spieler/661154,10119,23,0.2,5695,15,0.24,452,0,0.0
238448,Lucas Janson,DEL,Boca Juniors,https://www.transfermarkt.es/lucas-janson/profil/spieler/238448,20652,67,0.29,7269,27,0.33,135,1,0.67
481367,Miguel Merentiel,DEL,Boca Juniors,https://www.transfermarkt.es/miguel-merentiel/profil/spieler/481367,16685,90,0.49,8966,51,0.51,525,5,0.86
730779,Milton Giménez,DEL,Boca Juniors,https://www.transfermarkt.es/milton-gimenez/profil/spieler/730779,12347,59,0.43,7892,36,0.41,617,5,0.73
48280,Edinson Cavani,DEL,Boca Juniors,https://www.transfermarkt.es/edinson-cavani/profil/spieler/48280,53638,398,0.67,6425,32,0.45,583,2,0.31
284342,Jeremias Ledesma,ARQ,River Plate,https://www.transfermarkt.es/conan-ledesma/profil/spieler/284342,20839,0,0.0,6559,0,0.0,90,0,0.0
119634,Franco Armani,ARQ,River Plate,https://www.transfermarkt.es/franco-armani/profil/spieler/119634,53116,0,0.0,14595,0,0.0,900,0,0.0
373373,Lucas Martínez Quarta,DEF,River Plate,https://www.transfermarkt.es/lucas-martinez-quarta/profil/spieler/373373,20448,21,0.09,7966,13,0.15,1572,4,0.23
271478,Paulo Díaz,DEF,River Plate,https://www.transfermarkt.es/paulo-diaz/profil/spieler/271478,27581,25,0.08,10674,7,0.06,675,0,0.0
660735,Federico Gattoni,DEF,River Plate,https://www.transfermarkt.es/federico-gattoni/profil/spieler/660735,9356,9,0.09,6710,7,0.09,90,0,0.0
113133,Germán Pezzella,DEF,River Plate,https://www.transfermarkt.es/german-pezzella/profil/spieler/113133,34873,19,0.05,8724,2,0.02,585,0,0.0
113130,Leandro González Pírez,DEF,River Plate,https://www.transfermarkt.es/leandro-gonzalez-pirez/profil/spieler/113130,33160,18,0.05,8086,6,0.07,90,1,1.0
60410,Marcos Acuña,DEF,River Plate,https://www.transfermarkt.es/marcos-acuna/profil/spieler/60410,39961,39,0.09,6461,4,0.06,682,0,0.0
115183,Milton Casco,DEF,River Plate,https://www.transfermarkt.es/milton-casco/profil/spieler/115183,38700,13,0.03,8707,1,0.01,334,0,0.0
275381,Fabricio Bustos,DEF,River Plate,https://www.transfermarkt.es/fabricio-bustos/profil/spieler/275381,27855,11,0.04,12808,6,0.04,248,0,0.0
402733,Gonzalo Montiel,DEF,River Plate,https://www.transfermarkt.es/gonzalo-montiel/profil/spieler/402733,18572,11,0.05,4760,3,0.06,1105,2,0.16
857948,Kevin Castaño,VOL,River Plate,https://www.transfermarkt.es/kevin-castano/profil/spieler/857948,7760,3,0.03,6387,3,0.04,985,1,0.09
240900,Matías Kranevitter,VOL,River Plate,https://www.transfermarkt.es/matias-kranevitter/profil/spieler/240900,20371,1,0.0,3358,0,0.0,216,0,0.0
56066,Enzo Pérez,VOL,River Plate,https://www.transfermarkt.es/enzo-perez/profil/spieler/56066,52970,39,0.07,10816,0,0.0,620,0,0.0
567249,Giuliano Galoppo,VOL,River Plate,https://www.transfermarkt.es/giuliano-galoppo/profil/spieler/567249,9734,31,0.29,5309,18,0.31,410,0,0.0
424045,Rodrigo Aliendro,VOL,River Plate,https://www.transfermarkt.es/rodrigo-aliendro/profil/spieler/424045,23727,25,0.09,8154,4,0.04,382,0,0.0
661131,Santiago Simón,VOL,River Plate,https://www.transfermarkt.es/santiago-simon/profil/spieler/661131,8134,6,0.07,6562,4,0.05,428,0,0.0
1057316,Franco Mastantuono,VOL,River Plate,https://www.transfermarkt.es/franco-mastantuono/profil/spieler/1057316,1937,6,0.28,1937,6,0.28,344,2,0.52
294853,Sebastián Driussi,DEL,River Plate,https://www.transfermarkt.es/sebastian-driussi/profil/spieler/294853,25576,104,0.37,8680,46,0.48,374,0,0.0
417327,Matías Rojas,VOL,River Plate,https://www.transfermarkt.es/matias-rojas/profil/spieler/417327,13271,47,0.32,6021,26,0.39,63,1,1.43
281405,Gonzalo Martínez,VOL,River Plate,https://www.transfermarkt.es/gonzalo-martinez/profil/spieler/281405,22213,63,0.26,1139,2,0.16,279,0,0.0
135853,Manuel Lanzini,VOL,River Plate,https://www.transfermarkt.es/manuel-lanzini/profil/spieler/135853,27476,58,0.19,3608,4,0.1,346,0,0.0
50669,Nacho Fernández,VOL,River Plate,https://www.transfermarkt.es/nacho-fernandez/profil/spieler/50669,33737,74,0.2,9812,17,0.16,97,0,0.0
1274611,Giorgio Costantini,VOL,River Plate,https://www.transfermarkt.es/giorgio-costantini/profil/spieler/1274611,484,1,0.19,484,1,0.19,188,1,0.48
1289929,Santiago Lencina,VOL,River Plate,https://www.transfermarkt.es/santiago-lencina/profil/spieler/1289929,2815,7,0.22,2815,7,0.22,299,3,0.9
282476,Maximiliano Meza,VOL,River Plate,https://www.transfermarkt.es/maximiliano-meza/profil/spieler/282476,31033,66,0.19,8488,19,0.2,711,0,0.0
662739,Gonzalo Tapia,DEL,River Plate,https://www.transfermarkt.es/gonzalo-tapia/profil/spieler/662739,6837,22,0.29,5985,18,0.27,200,0,0.0
1074969,Ian Subiabre,DEL,River Plate,https://www.transfermarkt.es/ian-subiabre/profil/spieler/1074969,2175,7,0.29,2175,7,0.29,139,0,0.0
491705,Facundo Colidio,DEL,River Plate,https://www.transfermarkt.es/facundo-colidio/profil/spieler/491705,16164,56,0.31,9578,32,0.3,558,3,0.48
211397,Miguel Borja,DEL,River Plate,https://www.transfermarkt.es/miguel-borja/profil/spieler/211397,29404,202,0.62,9180,71,0.7,748,2,0.24
1000688,Agustín Ruberto,DEL,River Plate,https://www.transfermarkt.es/agustin-ruberto/profil/spieler/1000688,1857,15,0.73,1857,15,0.73,-,0,0.0
435001,Facundo Cambeses,ARQ,Racing,https://www.transfermarkt.es/facundo-cambeses/profil/spieler/435001,9810,0,0.0,7290,0,0.0,240,0,0.0
337627,Gastón Gómez,ARQ,Racing,https://www.transfermarkt.es/gaston-gomez/profil/spieler/337627,7928,0,0.0,6475,0,0.0,-,0,0.0
54330,Gabriel Arias,ARQ,Racing,https://www.transfermarkt.es/gabriel-arias/profil/spieler/54330,31077,0,0.0,11072,0,0.0,927,0,0.0
839029,Marco Di Césare,DEF,Racing,https://www.transfermarkt.es/marco-di-cesare/profil/spieler/839029,7865,2,0.02,6537,2,0.03,770,1,0.12
576026,Santiago Sosa,VOL,Racing,https://www.transfermarkt.es/santiago-sosa/profil/spieler/576026,11196,4,0.03,7447,3,0.04,495,0,0.0
688207,Nazareno Colombo,DEF,Racing,https://www.transfermarkt.es/nazareno-colombo/profil/spieler/688207,13033,5,0.03,9562,3,0.03,952,0,0.0
961786,Santiago Quirós,DEF,Racing,https://www.transfermarkt.es/santiago-quiros/profil/spieler/961786,3582,1,0.03,3582,1,0.03,821,0,0.0
269793,Agustín García Basso,DEF,Racing,https://www.transfermarkt.es/agustin-garcia-basso/profil/spieler/269793,21484,7,0.03,8264,5,0.05,83,0,0.0
284321,Germán Conti,DEF,Racing,https://www.transfermarkt.es/german-conti/profil/spieler/284321,21508,10,0.04,4423,1,0.02,281,0,0.0
1119049,Gonzalo Escudero,DEF,Racing,https://www.transfermarkt.es/gonzalo-escudero/profil/spieler/1119049,1907,0,0.0,1907,0,0.0,90,0,0.0
471639,Gabriel Rojas,DEF,Racing,https://www.transfermarkt.es/gabriel-rojas/profil/spieler/471639,19018,5,0.02,9777,4,0.04,720,0,0.0
830782,Fabián Sánchez,DEL,Racing,https://www.transfermarkt.es/fabian-sanchez/profil/spieler/830782,5106,1,0.02,4894,1,0.02,90,0,0.0
744324,Gastón Martirena,DEF,Racing,https://www.transfermarkt.es/gaston-martirena/profil/spieler/744324,11574,16,0.12,9710,13,0.12,916,1,0.1
642759,Facundo Mura,DEF,Racing,https://www.transfermarkt.es/facundo-mura/profil/spieler/642759,12002,11,0.08,8612,10,0.1,276,2,0.65
115507,Bruno Zuculini,VOL,Racing,https://www.transfermarkt.es/bruno-zuculini/profil/spieler/115507,22199,25,0.1,4567,5,0.1,232,1,0.39
689211,Juan Ignacio Nardoni,DEF,Racing,https://www.transfermarkt.es/juan-ignacio-nardoni/profil/spieler/689211,11981,5,0.04,9938,5,0.05,953,0,0.0
542344,Richard Sánchez,VOL,Racing,https://www.transfermarkt.es/richard-sanchez/profil/spieler/542344,19345,23,0.11,6130,9,0.13,950,2,0.19
491698,Agustín Almendra,VOL,Racing,https://www.transfermarkt.es/agustin-almendra/profil/spieler/491698,8240,11,0.12,3993,5,0.11,620,0,0.0
565981,Martín Barrios,VOL,Racing,https://www.transfermarkt.es/martin-barrios/profil/spieler/565981,11827,10,0.08,7158,4,0.05,323,1,0.28
881014,Ignacio Rodríguez,VOL,Racing,https://www.transfermarkt.es/ignacio-rodriguez/profil/spieler/881014,5910,5,0.08,5926,5,0.08,603,0,0.0
480774,Matías Zaracho,VOL,Racing,https://www.transfermarkt.es/matias-zaracho/profil/spieler/480774,19436,36,0.17,8292,10,0.11,428,1,0.21
877208,Adrián Fernández,VOL,Racing,https://www.transfermarkt.es/adrian-fernandez/profil/spieler/877208,3719,5,0.12,3640,5,0.12,53,0,0.0
1171408,David González,VOL,Racing,https://www.transfermarkt.es/david-gonzalez/profil/spieler/1171408,1894,3,0.14,1894,3,0.14,87,0,0.0
866059,Santiago Solari,DEL,Racing,https://www.transfermarkt.es/santiago-solari/profil/spieler/866059,10548,22,0.19,8348,20,0.22,381,0,0.0
1133078,Ramiro Degregorio,DEL,Racing,https://www.transfermarkt.es/ramiro-degregorio/profil/spieler/1133078,1843,7,0.34,1843,7,0.34,52,0,0.0
598769,Adrián Martínez,DEL,Racing,https://www.transfermarkt.es/adrian-martinez/profil/spieler/598769,15824,95,0.54,9096,58,0.57,713,6,0.76
442231,Maximiliano Salas,DEL,Racing,https://www.transfermarkt.es/maximiliano-salas/profil/spieler/442231,17409,57,0.29,8339,29,0.31,862,1,0.1
214316,Luciano Vietto,DEL,Racing,https://www.transfermarkt.es/luciano-vietto/profil/spieler/214316,25971,109,0.38,5205,31,0.54,428,4,0.84
252209,Adrián Balboa,DEL,Racing,https://www.transfermarkt.es/adrian-balboa/profil/spieler/252209,21748,76,0.31,9425,35,0.33,490,3,0.55
596909,Tomás Marchiori,ARQ,Vélez Sarsfield,https://www.transfermarkt.es/tomas-marchiori/profil/spieler/596909,14257,0,0.0,9832,0,0.0,990,0,0.0
657751,Randall Rodríguez,ARQ,Vélez Sarsfield,https://www.transfermarkt.es/randall-rodriguez/profil/spieler/657751,1350,0,0.0,1260,0,0.0,-,0,0.0
1171751,Lautaro Garzón,ARQ,Vélez Sarsfield,https://www.transfermarkt.es/lautaro-garzon/profil/spieler/1171751,938,0,0.0,938,0,0.0,-,0,0.0
985383,Valentín Gómez,DEF,Vélez Sarsfield,https://www.transfermarkt.es/valentin-gomez/profil/spieler/985383,9554,3,0.03,9554,3,0.03,149,0,0.0
881010,Aarón Quirós,DEF,Vélez Sarsfield,https://www.transfermarkt.es/aaron-quiros/profil/spieler/881010,6072,3,0.04,5997,3,0.05,532,0,0.0
275512,Emanuel Mammana,DEF,Vélez Sarsfield,https://www.transfermarkt.es/emanuel-mammana/profil/spieler/275512,16672,6,0.03,6573,3,0.04,481,0,0.0
706562,Damián Fernández,DEF,Vélez Sarsfield,https://www.transfermarkt.es/damian-fernandez/profil/spieler/706562,4225,2,0.04,3910,2,0.05,581,0,0.0
856529,Patricio Pernicone,DEF,Vélez Sarsfield,https://www.transfermarkt.es/patricio-pernicone/profil/spieler/856529,1235,0,0.0,1235,0,0.0,221,0,0.0
1285237,Jano Gordon,DEF,Vélez Sarsfield,https://www.transfermarkt.es/jano-gordon/profil/spieler/1285237,3508,2,0.05,3508,2,0.05,725,0,0.0
302139,Elías Gómez,DEF,Vélez Sarsfield,https://www.transfermarkt.es/elias-gomez/profil/spieler/302139,20353,9,0.04,8746,3,0.03,792,0,0.0
832090,Tomás Cavanagh,DEF,Vélez Sarsfield,https://www.transfermarkt.es/tomas-cavanagh/profil/spieler/832090,1316,0,0.0,1115,0,0.0,164,0,0.0
829433,Joaquín García,DEF,Vélez Sarsfield,https://www.transfermarkt.es/joaquin-garcia/profil/spieler/829433,5241,1,0.02,4894,1,0.02,34,0,0.0
698551,Agustín Lagos,DEF,Vélez Sarsfield,https://www.transfermarkt.es/agustin-lagos/profil/spieler/698551,2734,1,0.03,1802,1,0.05,90,0,0.0
668546,Isaías Andrada,DEF,Vélez Sarsfield,https://www.transfermarkt.es/isaias-andrada/profil/spieler/668546,3328,2,0.05,3328,2,0.05,163,0,0.0
248346,Claudio Baeza,VOL,Vélez Sarsfield,https://www.transfermarkt.es/claudio-baeza/profil/spieler/248346,30666,8,0.02,7039,1,0.01,1218,0,0.0
1064181,Kevin Vázquez,VOL,Vélez Sarsfield,https://www.transfermarkt.es/kevin-vazquez/profil/spieler/1064181,5087,2,0.04,5087,2,0.04,170,0,0.0
422699,Agustín Bouzat,DEL,Vélez Sarsfield,https://www.transfermarkt.es/agustin-bouzat/profil/spieler/422699,19116,18,0.08,8274,3,0.03,789,0,0.0
850433,Mateo Seoane,VOL,Vélez Sarsfield,https://www.transfermarkt.es/mateo-seoane/profil/spieler/850433,3159,0,0.0,3159,0,0.0,-,0,0.0
1043646,Christian Ordóñez,VOL,Vélez Sarsfield,https://www.transfermarkt.es/christian-ordonez/profil/spieler/1043646,5742,1,0.02,5742,1,0.02,670,0,0.0
1285239,Leonel Roldán,VOL,Vélez Sarsfield,https://www.transfermarkt.es/leonel-roldan/profil/spieler/1285239,2682,2,0.07,2682,2,0.07,264,0,0.0
893850,Tomás Galván,VOL,Vélez Sarsfield,https://www.transfermarkt.es/tomas-galvan/profil/spieler/893850,6356,11,0.16,6030,11,0.16,429,0,0.0
1228194,Álvaro Montoro,VOL,Vélez Sarsfield,https://www.transfermarkt.es/alvaro-montoro/profil/spieler/1228194,1716,0,0.0,1734,0,0.0,574,0,0.0
1074965,Maximiliano Porcel,VOL,Vélez Sarsfield,https://www.transfermarkt.es/maximiliano-porcel/profil/spieler/1074965,919,0,0.0,919,0,0.0,216,0,0.0
1127730,Thiago Fernández,VOL,Vélez Sarsfield,https://www.transfermarkt.es/thiago-fernandez/profil/spieler/1127730,3032,6,0.18,3032,6,0.18,-,0,0.0
606267,Matías Pellegrini,DEL,Vélez Sarsfield,https://www.transfermarkt.es/matias-pellegrini/profil/spieler/606267,7617,13,0.15,3773,4,0.1,292,0,0.0
829968,Imanol Machuca,DEL,Vélez Sarsfield,https://www.transfermarkt.es/imanol-machuca/profil/spieler/829968,8188,16,0.18,6994,14,0.18,250,0,0.0
213122,Francisco Pizzini,DEL,Vélez Sarsfield,https://www.transfermarkt.es/francisco-pizzini/profil/spieler/213122,21017,38,0.16,9346,18,0.17,534,0,0.0
756993,Florián Monzón,DEL,Vélez Sarsfield,https://www.transfermarkt.es/florian-monzon/profil/spieler/756993,5934,24,0.36,5513,23,0.38,-,0,0.0
357937,Braian Romero,DEL,Vélez Sarsfield,https://www.transfermarkt.es/braian-romero/profil/spieler/357937,20492,97,0.43,7555,29,0.35,770,3,0.35
178107,Michael Santos,DEL,Vélez Sarsfield,https://www.transfermarkt.es/michael-santos/profil/spieler/178107,22408,122,0.49,5377,26,0.44,373,0,0.0
1162160,Maher Carrizo,DEL,Vélez Sarsfield,https://www.transfermarkt.es/maher-carrizo/profil/spieler/1162160,2322,14,0.54,2322,14,0.54,356,1,0.25
731722,Matías Mansilla,ARQ,Estudiantes de La Plata,https://www.transfermarkt.es/matias-mansilla/profil/spieler/731722,10680,0,0.0,9330,0,0.0,900,0,0.0
1050051,Fabricio Iacovich,ARQ,Estudiantes de La Plata,https://www.transfermarkt.es/fabricio-iacovich/profil/spieler/1050051,1440,0,0.0,1440,0,0.0,180,0,0.0
898352,Sebastián Boselli,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/sebastian-boselli/profil/spieler/898352,4624,2,0.04,4624,2,0.04,818,0,0.0
959208,Santiago Núñez,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/santiago-nunez/profil/spieler/959208,7109,1,0.01,7109,1,0.01,1516,0,0.0
663491,Facundo Rodríguez,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/facundo-rodriguez/profil/spieler/663491,9845,6,0.05,8642,6,0.06,307,1,0.29
11111,Ramiro Funes Mori,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/ramiro-funes-mori/profil/spieler/11111,25470,19,0.07,3458,1,0.03,180,0,0.0
843156,Gastón Benedetti,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/gaston-benedetti/profil/spieler/843156,7968,5,0.06,7968,5,0.06,335,0,0.0
520947,Santiago Arzamendia,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/santiago-arzamendia/profil/spieler/520947,16499,13,0.07,5908,4,0.06,660,1,0.14
830857,Eric Meza,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/eric-meza/profil/spieler/830857,10761,9,0.08,8303,5,0.05,902,0,0.0
1241022,Román Gómez,DEF,Estudiantes de La Plata,https://www.transfermarkt.es/roman-gomez/profil/spieler/1241022,2060,2,0.09,2060,2,0.09,80,0,0.0
454181,Gabriel Neves,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/gabriel-neves/profil/spieler/454181,12835,8,0.06,5643,4,0.06,696,2,0.26
487346,Ezequiel Piovi,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/ezequiel-piovi/profil/spieler/487346,20864,9,0.04,10051,6,0.05,260,0,0.0
661133,Cristian Medina,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/cristian-medina/profil/spieler/661133,10010,9,0.08,7690,8,0.09,370,0,0.0
423436,Santiago Ascacíbar,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/santiago-ascacibar/profil/spieler/423436,24981,16,0.06,10055,14,0.13,945,3,0.29
364602,Alexis Castro,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/alexis-castro/profil/spieler/364602,17001,36,0.19,8651,15,0.16,300,1,0.3
830318,Bautista Kociubinski,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/bautista-kociubinski/profil/spieler/830318,3577,4,0.1,3031,4,0.12,79,0,0.0
728221,Facundo Farías,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/facundo-farias/profil/spieler/728221,6968,19,0.25,4111,11,0.24,30,0,0.0
20137,José Sosa,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/jose-sosa/profil/spieler/20137,48358,80,0.15,5520,7,0.11,369,1,0.24
470390,Edwuin Cetré,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/edwuin-cetre/profil/spieler/470390,16883,52,0.28,9553,31,0.29,362,1,0.25
908293,Alexis Manyoma,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/alexis-manyoma/profil/spieler/908293,6382,12,0.17,5532,12,0.2,235,0,0.0
755457,Tiago Palacios,VOL,Estudiantes de La Plata,https://www.transfermarkt.es/tiago-palacios/profil/spieler/755457,10691,26,0.22,9461,25,0.24,779,2,0.23
1298374,Fabricio Pérez,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/fabricio-perez/profil/spieler/1298374,1756,1,0.05,1756,1,0.05,68,1,1.32
1298369,Joaquín Tobio Burgos,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/joaquin-tobio-burgos/profil/spieler/1298369,2906,12,0.37,2906,12,0.37,375,3,0.72
675468,Mauro Méndez,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/mauro-mendez/profil/spieler/675468,8423,44,0.47,5593,32,0.51,-,0,0.0
193782,Lucas Alario,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/lucas-alario/profil/spieler/193782,20707,115,0.5,2304,8,0.31,363,1,0.25
985755,Luciano Giménez,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/luciano-gimenez/profil/spieler/985755,7482,23,0.28,5676,18,0.29,189,1,0.48
184672,Guido Carrillo,DEL,Estudiantes de La Plata,https://www.transfermarkt.es/guido-carrillo/profil/spieler/184672,24568,103,0.38,5117,24,0.42,466,0,0.0
230014,Guido Herrera,ARQ,Talleres,https://www.transfermarkt.es/guido-herrera/profil/spieler/230014,28468,1,0.0,13530,0,0.0,900,0,0.0
223888,Javier Burrai,ARQ,Talleres,https://www.transfermarkt.es/javier-burrai/profil/spieler/223888,24740,0,0.0,9000,0,0.0,-,0,0.0
422700,Tomás Cardona,DEF,Talleres,https://www.transfermarkt.es/tomas-cardona/profil/spieler/422700,18293,11,0.05,8497,4,0.04,270,0,0.0
237051,Matías Catalán,DEF,Talleres,https://www.transfermarkt.es/matias-catalan/profil/spieler/237051,23139,15,0.06,9568,6,0.06,-,0,0.0
189448,Juan Gabriel Rodríguez,DEF,Talleres,https://www.transfermarkt.es/juan-gabriel-rodriguez/profil/spieler/189448,13842,8,0.05,7178,6,0.08,725,0,0.0
1106217,Santiago Fernández,DEF,Talleres,https://www.transfermarkt.es/santiago-fernandez/profil/spieler/1106217,1793,0,0.0,1793,0,0.0,85,0,0.0
509390,Miguel Navarro,DEF,Talleres,https://www.transfermarkt.es/miguel-navarro/profil/spieler/509390,16554,2,0.01,8556,1,0.01,726,0,0.0
401732,Blas Riveros,DEF,Talleres,https://www.transfermarkt.es/blas-riveros/profil/spieler/401732,14957,7,0.04,4791,1,0.02,301,0,0.0
696719,Gastón Benavídez,DEF,Talleres,https://www.transfermarkt.es/gaston-benavidez/profil/spieler/696719,18001,8,0.04,11890,8,0.06,615,2,0.29
670566,Augusto Schott,DEF,Talleres,https://www.transfermarkt.es/augusto-schott/profil/spieler/670566,6516,3,0.04,3469,0,0.0,285,0,0.0
909737,Matías Galarza,VOL,Talleres,https://www.transfermarkt.es/matias-galarza/profil/spieler/909737,6485,2,0.03,6431,2,0.03,479,0,0.0
830842,Juan Carlos Portillo,VOL,Talleres,https://www.transfermarkt.es/juan-carlos-portillo/profil/spieler/830842,12944,1,0.01,10382,1,0.01,900,0,0.0
1118712,Joaquín Mosqueira,VOL,Talleres,https://www.transfermarkt.es/joaquin-mosqueira/profil/spieler/1118712,4607,4,0.08,4607,4,0.08,249,0,0.0
654814,Ulises Ortegoza,VOL,Talleres,https://www.transfermarkt.es/ulises-ortegoza/profil/spieler/654814,6874,8,0.1,6874,8,0.1,510,1,0.18
585747,Juan Portilla,DEF,Talleres,https://www.transfermarkt.es/juan-portilla/profil/spieler/585747,15075,4,0.02,10287,2,0.02,521,0,0.0
661269,Matías Galarza Fonda,VOL,Talleres,https://www.transfermarkt.es/matias-galarza-fonda/profil/spieler/661269,6341,10,0.14,4367,7,0.14,588,0,0.0
